,year,month,day,hour,barometricPressure,radiation
533,2016,09,24,17,30.449999999999992,30.9275
534,2016,09,24,18,30.461666666666662,3.619166666666666
535,2016,09,24,19,30.475833333333338,1.24
536,2016,09,24,20,30.492500000000007,1.2441666666666669
537,2016,09,24,21,30.501666666666665,1.2333333333333332
538,2016,09,24,22,30.500833333333333,1.2308333333333337
539,2016,09,24,23,30.490833333333338,1.235
540,2016,09,25,00,30.481111111111115,1.216666666666667
541,2016,09,25,01,30.466363636363635,1.2245454545454546
542,2016,09,25,02,30.454166666666662,1.2258333333333333
543,2016,09,25,03,30.449999999999992,1.2366666666666668
544,2016,09,25,04,30.449999999999992,1.2258333333333333
545,2016,09,25,05,30.455,1.2316666666666667
546,2016,09,25,06,30.46083333333333,14.917499999999999
547,2016,09,25,07,30.470833333333342,262.8925000000001
548,2016,09,25,08,30.484166666666667,546.3783333333333
549,2016,09,25,09,30.494166666666672,767.4916666666667
550,2016,09,25,10,30.496666666666666,925.6008333333334
551,2016,09,25,11,30.486666666666668,1020.8866666666668
552,2016,09,25,12,30.47333333333334,1041.3375
553,2016,09,25,13,30.456666666666663,987.3741666666666
554,2016,09,25,14,30.447499999999994,880.0591666666668
555,2016,09,25,15,30.44,531.6525
556,2016,09,25,16,30.43916666666667,431.1133333333334
557,2016,09,25,17,30.44,143.32583333333332
558,2016,09,25,18,30.44583333333333,5.318333333333333
559,2016,09,25,19,30.455,1.2358333333333333
560,2016,09,25,20,30.465833333333325,1.2291666666666667
561,2016,09,25,21,30.47000000000001,1.2341666666666669
562,2016,09,25,22,30.46666666666667,1.2316666666666667
563,2016,09,25,23,30.456666666666663,1.2416666666666665
564,2016,09,26,00,30.44363636363636,1.2336363636363634
565,2016,09,26,01,30.434545454545457,1.2281818181818185
566,2016,09,26,02,30.420000000000012,1.2141666666666668
567,2016,09,26,03,30.410000000000007,1.2233333333333336
568,2016,09,26,04,30.410000000000004,1.2245454545454546
569,2016,09,26,05,30.41500000000001,1.2225
570,2016,09,26,06,30.424166666666675,11.595833333333331
571,2016,09,26,07,30.433333333333337,141.32083333333335
572,2016,09,26,08,30.444166666666664,518.8299999999999
573,2016,09,26,09,30.449999999999992,762.8716666666668
574,2016,09,26,10,30.449999999999996,912.5689999999998
575,2016,09,26,12,30.415000000000003,1034.8700000000001
576,2016,09,26,13,30.404166666666672,957.0433333333334
577,2016,09,26,14,30.38999999999999,881.7149999999998
578,2016,09,26,15,30.388333333333325,672.4675
579,2016,09,26,16,30.3890909090909,403.42272727272723
580,2016,09,26,17,30.38666666666666,170.57333333333335
581,2016,09,26,18,30.393333333333327,4.610833333333333
582,2016,09,26,19,30.411666666666672,1.2175000000000002
583,2016,09,26,20,30.423333333333343,1.2191666666666667
584,2016,09,26,21,30.430000000000003,1.2181818181818185
585,2016,09,26,22,30.42583333333334,1.2300000000000002
586,2016,09,26,23,30.411666666666672,1.2175
587,2016,09,27,00,30.400000000000002,1.2133333333333334
588,2016,09,27,01,30.380999999999993,1.221
589,2016,09,27,02,30.37,1.2183333333333335
590,2016,09,27,03,30.361666666666675,1.221666666666667
591,2016,09,27,04,30.36000000000001,1.22
592,2016,09,27,05,30.36666666666667,1.22
593,2016,09,27,06,30.37,11.835833333333333
594,2016,09,27,07,30.378333333333334,239.84333333333336
595,2016,09,27,08,30.393333333333327,540.3483333333334
596,2016,09,27,09,30.404166666666665,750.8000000000001
597,2016,09,27,10,30.410000000000004,896.8827272727274
598,2016,09,27,11,30.402500000000007,1020.4091666666667
599,2016,09,27,12,30.39333333333332,426.19
600,2016,09,27,13,30.373333333333335,266.72583333333336
601,2016,09,27,14,30.365833333333338,577.0766666666667
602,2016,09,27,15,30.364166666666673,288.65166666666664
603,2016,09,27,16,30.360833333333343,142.56666666666666
604,2016,09,27,17,30.37166666666667,68.46833333333333
605,2016,09,27,18,30.38083333333333,3.5075
606,2016,09,27,19,30.39416666666666,1.2791666666666668
607,2016,09,27,20,30.406666666666663,1.2741666666666667
608,2016,09,27,21,30.410000000000007,1.2658333333333331
609,2016,09,27,22,30.410000000000007,1.2666666666666664
610,2016,09,27,23,30.40636363636364,1.2436363636363637
611,2016,09,28,00,30.397,1.25
612,2016,09,28,01,30.38545454545454,1.270909090909091
613,2016,09,28,02,30.376666666666665,1.2724999999999997
614,2016,09,28,03,30.37,1.2266666666666666
615,2016,09,28,04,30.37,1.2166666666666666
616,2016,09,28,05,30.373636363636365,1.2136363636363638
617,2016,09,28,06,30.382499999999997,12.075833333333334
618,2016,09,28,07,30.39833333333333,253.2891666666667
619,2016,09,28,08,30.41500000000001,535.6666666666666
620,2016,09,28,09,30.42250000000001,750.9499999999999
621,2016,09,28,10,30.420000000000012,909.2558333333332
622,2016,09,28,11,30.411666666666672,1002.3308333333333
623,2016,09,28,12,30.39909090909091,1021.6236363636364
624,2016,09,28,13,30.389166666666657,964.3100000000001
625,2016,09,28,14,30.377499999999998,832.2241666666665
626,2016,09,28,15,30.371818181818185,639.2436363636363
627,2016,09,28,16,30.374166666666667,413.77500000000003
628,2016,09,28,17,30.38,128.09083333333334
629,2016,09,28,18,30.388333333333325,3.8283333333333336
630,2016,09,28,19,30.401666666666667,1.2291666666666665
631,2016,09,28,20,30.421666666666678,1.2225000000000001
632,2016,09,28,21,30.430833333333336,1.2225000000000001
633,2016,09,28,22,30.430833333333336,1.2166666666666668
634,2016,09,28,23,30.424166666666675,1.225
635,2016,09,29,00,30.41363636363637,1.2172727272727273
636,2016,09,29,01,30.40333333333334,1.2208333333333334
637,2016,09,29,02,30.38999999999999,1.2225
638,2016,09,29,03,30.385833333333327,1.2141666666666666
639,2016,09,29,04,30.393333333333327,1.1824999999999999
640,2016,09,29,05,30.402499999999993,1.2066666666666668
641,2016,09,29,06,30.415833333333342,10.840833333333334
642,2016,09,29,07,30.431818181818187,254.68545454545458
643,2016,09,29,08,30.456666666666667,547.6525
644,2016,09,29,09,30.466666666666658,759.7458333333333
645,2016,09,29,10,30.47000000000001,918.4258333333332
646,2016,09,29,11,30.465833333333336,1013.2950000000001
647,2016,09,29,12,30.44916666666666,1032.7124999999999
648,2016,09,29,13,30.433333333333334,970.7141666666666
649,2016,09,29,14,30.422727272727283,838.2481818181818
650,2016,09,29,15,30.425000000000008,620.8108333333334
651,2016,09,29,16,30.430000000000003,376.99666666666667
652,2016,09,29,17,30.43416666666667,131.06833333333333
653,2016,09,29,18,30.4425,4.7575
654,2016,09,29,19,30.456666666666667,1.2225000000000001
655,2016,09,29,20,30.464999999999993,1.2258333333333333
656,2016,09,29,21,30.47000000000001,1.225
657,2016,09,29,22,30.47000000000001,1.2133333333333332
658,2016,09,29,23,30.461666666666673,1.2133333333333336
659,2016,09,30,00,30.446666666666665,1.2144444444444444
660,2016,09,30,01,30.4325,1.2149999999999999
661,2016,09,30,02,30.424545454545463,1.2054545454545456
662,2016,09,30,03,30.420000000000012,1.2108333333333334
663,2016,09,30,04,30.422727272727283,1.2063636363636363
664,2016,09,30,05,30.43083333333334,1.2008333333333334
665,2016,09,30,06,30.446666666666662,14.565000000000003
666,2016,09,30,07,30.459166666666665,255.98416666666665
667,2016,09,30,08,30.468333333333334,548.415
668,2016,09,30,09,30.474166666666672,763.3625000000001
669,2016,09,30,10,30.47916666666667,927.1083333333335
670,2016,09,30,11,30.471818181818186,1019.72
671,2016,09,30,12,30.454999999999995,1035.1591666666668
672,2016,09,30,13,30.4425,962.5283333333332
673,2016,09,30,14,30.430000000000003,823.0563636363636
674,2016,09,30,15,30.430000000000003,591.0066666666667
675,2016,09,30,16,30.431666666666672,376.3308333333334
676,2016,09,30,17,30.440833333333334,133.60333333333332
677,2016,09,30,18,30.449999999999992,3.2441666666666666
678,2016,09,30,19,30.458181818181814,1.2809090909090908
679,2016,09,30,20,30.467272727272725,1.2863636363636362
680,2016,09,30,21,30.479166666666668,1.2674999999999998
681,2016,09,30,22,30.475833333333338,1.2608333333333333
682,2016,09,30,23,30.46666666666667,1.2574999999999998
683,2016,10,01,00,30.4525,1.2599999999999998
684,2016,10,01,01,30.44333333333333,1.2725000000000002
685,2016,10,01,02,30.43166666666667,1.2766666666666666
686,2016,10,01,03,30.430000000000003,1.2725
687,2016,10,01,04,30.431666666666672,1.2674999999999998
688,2016,10,01,05,30.44,1.2791666666666666
689,2016,10,01,06,30.44583333333333,10.804999999999998
690,2016,10,01,07,30.46083333333333,137.5466666666667
691,2016,10,01,08,30.47000000000001,460.8341666666667
692,2016,10,01,09,30.47666666666667,569.0899999999999
693,2016,10,01,10,30.478333333333335,493.2633333333333
694,2016,10,01,11,30.462500000000006,960.8216666666667
695,2016,10,01,12,30.447499999999994,959.3258333333333
696,2016,10,01,13,30.432500000000005,620.2658333333333
697,2016,10,01,14,30.420000000000012,459.66499999999996
698,2016,10,01,15,30.420000000000012,305.445
699,2016,10,01,16,30.424166666666675,149.4316666666667
700,2016,10,01,17,30.435000000000002,54.66833333333333
701,2016,10,01,18,30.441666666666666,2.3108333333333335
702,2016,10,01,19,30.455,1.2741666666666664
703,2016,10,01,20,30.468333333333334,1.2766666666666668
704,2016,10,01,21,30.47000000000001,1.275
705,2016,10,01,22,30.47000000000001,1.2699999999999998
706,2016,10,01,23,30.465833333333336,1.2816666666666665
707,2016,10,02,00,30.460000000000004,1.27375
708,2016,10,02,01,30.449999999999992,1.2733333333333332
709,2016,10,02,02,30.4325,1.2625
710,2016,10,02,03,30.423333333333343,1.2466666666666666
711,2016,10,02,04,30.420000000000012,1.2641666666666664
712,2016,10,02,05,30.43083333333334,1.2425
713,2016,10,02,06,30.43916666666667,27.02333333333333
714,2016,10,02,07,30.451666666666664,242.09916666666666
715,2016,10,02,08,30.466666666666658,420.4075
716,2016,10,02,09,30.47666666666667,565.54
717,2016,10,02,10,30.471666666666675,625.77
718,2016,10,02,11,30.461666666666673,783.6283333333334
719,2016,10,02,12,30.441666666666663,732.8316666666666
720,2016,10,02,13,30.425000000000008,754.7466666666668
721,2016,10,02,14,30.411666666666672,437.70666666666665
722,2016,10,02,15,30.407500000000002,323.5458333333333
723,2016,10,02,16,30.405833333333334,168.76166666666666
724,2016,10,02,17,30.409166666666668,53.546666666666674
725,2016,10,02,18,30.42250000000001,1.6983333333333333
726,2016,10,02,19,30.438333333333333,1.2416666666666667
727,2016,10,02,20,30.450833333333325,1.2316666666666665
728,2016,10,02,21,30.456666666666663,1.23
729,2016,10,02,22,30.458181818181814,1.24
730,2016,10,02,23,30.447499999999994,1.2366666666666668
731,2016,10,03,00,30.440000000000005,1.2466666666666668
732,2016,10,03,01,30.44,1.2266666666666668
733,2016,10,03,02,30.426666666666673,1.235
734,2016,10,03,03,30.420000000000012,1.22
735,2016,10,03,04,30.420000000000012,1.2325000000000002
736,2016,10,03,05,30.420000000000012,1.2233333333333336
737,2016,10,03,06,30.426666666666673,25.607499999999998
738,2016,10,03,07,30.44583333333333,173.76250000000002
739,2016,10,03,08,30.45818181818182,287.82727272727277
740,2016,10,03,09,30.47000000000001,395.9891666666667
741,2016,10,03,10,30.469166666666677,492.31916666666666
742,2016,10,03,11,30.457499999999996,305.55999999999995
743,2016,10,03,12,30.44583333333333,379.7483333333333
744,2016,10,03,13,30.431818181818183,338.22727272727275
745,2016,10,03,14,30.42166666666667,172.26833333333332
746,2016,10,03,15,30.416666666666675,189.13833333333332
747,2016,10,03,16,30.41333333333334,131.1925
748,2016,10,03,17,30.41916666666668,41.92249999999999
749,2016,10,03,18,30.428181818181823,1.8227272727272728
750,2016,10,03,19,30.441666666666666,1.2458333333333333
751,2016,10,03,20,30.449999999999992,1.2463636363636363
752,2016,10,03,21,30.459166666666665,1.2758333333333332
753,2016,10,03,22,30.456666666666663,1.2699999999999998
754,2016,10,03,23,30.444999999999997,1.2516666666666667
755,2016,10,04,00,30.44,1.2557142857142858
756,2016,10,04,01,30.430833333333336,1.2441666666666669
757,2016,10,04,02,30.420000000000005,1.2341666666666666
758,2016,10,04,03,30.413333333333338,1.2341666666666666
759,2016,10,04,04,30.41333333333334,1.2291666666666667
760,2016,10,04,05,30.420909090909102,1.2327272727272727
761,2016,10,04,06,30.431666666666672,15.309166666666664
762,2016,10,04,07,30.43916666666667,106.56999999999998
763,2016,10,04,08,30.45583333333333,200.6933333333333
764,2016,10,04,09,30.47000000000001,417.1891666666667
765,2016,10,04,10,30.47000000000001,458.9175
766,2016,10,04,11,30.459999999999997,200.05666666666664
767,2016,10,04,12,30.44583333333333,446.71249999999986
768,2016,10,04,13,30.427500000000006,225.1308333333333
769,2016,10,04,14,30.414166666666674,231.9166666666667
770,2016,10,04,15,30.41833333333334,103.84750000000001
771,2016,10,04,16,30.430000000000003,127.51583333333333
772,2016,10,04,17,30.438333333333336,104.15166666666669
773,2016,10,04,18,30.44333333333333,3.533333333333333
774,2016,10,04,19,30.4575,1.2500000000000002
775,2016,10,04,20,30.472500000000007,1.2333333333333334
776,2016,10,04,21,30.475833333333338,1.2333333333333332
777,2016,10,04,22,30.475833333333338,1.2283333333333337
778,2016,10,04,23,30.46333333333334,1.2233333333333336
779,2016,10,05,00,30.451249999999998,1.23625
780,2016,10,05,01,30.444166666666664,1.24
781,2016,10,05,02,30.42916666666667,1.2333333333333334
782,2016,10,05,03,30.426666666666673,1.2316666666666667
783,2016,10,05,04,30.42583333333334,1.2341666666666669
784,2016,10,05,05,30.430000000000003,1.2433333333333332
785,2016,10,05,06,30.43416666666667,10.977500000000001
786,2016,10,05,07,30.448333333333334,174.98666666666668
787,2016,10,05,08,30.464999999999993,346.21416666666664
788,2016,10,05,09,30.47000000000001,382.20249999999993
789,2016,10,05,10,30.47000000000001,444.4141666666667
790,2016,10,05,11,30.459999999999997,696.9225
791,2016,10,05,12,30.44583333333333,467.7758333333333
792,2016,10,05,13,30.435000000000002,482.1733333333334
793,2016,10,05,14,30.430000000000003,177.85583333333332
794,2016,10,05,15,30.432727272727277,178.66454545454542
795,2016,10,05,16,30.44,187.7508333333333
796,2016,10,05,17,30.44545454545454,92.8409090909091
797,2016,10,05,18,30.4575,3.6533333333333338
798,2016,10,05,19,30.46636363636363,1.2372727272727273
799,2016,10,05,20,30.48,1.2516666666666667
800,2016,10,05,21,30.48833333333334,1.2433333333333334
801,2016,10,05,22,30.475833333333338,1.2466666666666668
802,2016,10,05,23,30.47000000000001,1.2383333333333335
803,2016,10,06,00,30.46375,1.2287500000000002
804,2016,10,06,01,30.44916666666666,1.2266666666666668
805,2016,10,06,02,30.435000000000002,1.2300000000000002
806,2016,10,06,03,30.430000000000003,1.2316666666666667
807,2016,10,06,04,30.433333333333337,1.2283333333333333
808,2016,10,06,05,30.44333333333333,1.2158333333333335
809,2016,10,06,06,30.454166666666662,35.04166666666667
810,2016,10,06,07,30.4675,144.12
811,2016,10,06,08,30.48166666666667,335.3033333333334
812,2016,10,06,09,30.490000000000006,626.5133333333333
813,2016,10,06,10,30.48833333333334,818.0166666666665
814,2016,10,06,11,30.47666666666667,406.44249999999994
815,2016,10,06,12,30.46083333333334,272.41166666666663
816,2016,10,06,13,30.44083333333333,351.87249999999995
817,2016,10,06,14,30.430000000000003,154.03333333333333
818,2016,10,06,15,30.423333333333343,62.75416666666666
819,2016,10,06,16,30.424166666666675,56.02583333333334
820,2016,10,06,17,30.430000000000003,49.58583333333334
821,2016,10,06,18,30.4375,3.2449999999999997
822,2016,10,06,19,30.44583333333333,1.2274999999999998
823,2016,10,06,20,30.45333333333333,1.2283333333333333
824,2016,10,06,21,30.45833333333333,1.2308333333333334
825,2016,10,06,22,30.452499999999997,1.2308333333333334
826,2016,10,06,23,30.439166666666665,1.2308333333333332
827,2016,10,07,00,30.421250000000008,1.2200000000000002
828,2016,10,07,01,30.414166666666674,1.2183333333333335
829,2016,10,07,02,30.402500000000007,1.2166666666666668
830,2016,10,07,03,30.399999999999995,1.2208333333333332
831,2016,10,07,04,30.399999999999995,1.2216666666666665
832,2016,10,07,05,30.40166666666666,1.225
833,2016,10,07,06,30.410000000000007,11.312499999999998
834,2016,10,07,07,30.420000000000012,220.75749999999996
835,2016,10,07,08,30.432500000000005,529.6800000000001
836,2016,10,07,09,30.441666666666666,736.1625
837,2016,10,07,10,30.44333333333333,747.8725
838,2016,10,07,11,30.433333333333337,683.3683333333333
839,2016,10,07,12,30.415833333333342,693.6141666666667
840,2016,10,07,13,30.400000000000006,333.12583333333333
841,2016,10,07,14,30.385833333333327,144.22416666666666
842,2016,10,07,15,30.38,88.65416666666668
843,2016,10,07,16,30.384999999999994,29.69666666666667
844,2016,10,07,17,30.399999999999995,30.48833333333333
845,2016,10,07,18,30.40833333333333,1.6466666666666665
846,2016,10,07,19,30.415833333333342,1.2400000000000002
847,2016,10,07,20,30.435000000000002,1.24
848,2016,10,07,21,30.444166666666664,1.225833333333333
849,2016,10,07,22,30.439166666666665,1.2275000000000003
850,2016,10,07,23,30.426666666666673,1.2300000000000002
851,2016,10,08,00,30.4125,1.23
852,2016,10,08,01,30.400000000000006,1.2458333333333333
853,2016,10,08,02,30.38333333333333,1.2325000000000002
854,2016,10,08,03,30.38,1.241666666666667
855,2016,10,08,04,30.38,1.2491666666666668
856,2016,10,08,05,30.38333333333333,1.2366666666666666
857,2016,10,08,06,30.393333333333327,21.25916666666667
858,2016,10,08,07,30.402499999999993,126.6083333333333
859,2016,10,08,08,30.421818181818193,327.72727272727275
860,2016,10,08,09,30.43083333333334,749.8716666666668
861,2016,10,08,10,30.433333333333337,872.0416666666666
862,2016,10,08,11,30.420833333333345,831.7658333333333
863,2016,10,08,12,30.404166666666672,955.92
864,2016,10,08,13,30.392499999999988,557.6899999999999
865,2016,10,08,14,30.38,407.47749999999996
866,2016,10,08,15,30.376666666666665,327.0566666666667
867,2016,10,08,16,30.38,66.27416666666666
868,2016,10,08,17,30.384166666666662,42.36333333333334
869,2016,10,08,18,30.397499999999997,2.8825
870,2016,10,08,19,30.41250000000001,1.2458333333333333
871,2016,10,08,20,30.42583333333334,1.235
872,2016,10,08,21,30.433333333333337,1.2383333333333335
873,2016,10,08,22,30.433333333333337,1.2625
874,2016,10,08,23,30.430000000000003,1.2525
875,2016,10,09,00,30.418750000000003,1.25875
876,2016,10,09,01,30.40727272727273,1.2436363636363637
877,2016,10,09,02,30.399999999999995,1.2233333333333334
878,2016,10,09,03,30.391666666666655,1.2383333333333333
879,2016,10,09,04,30.38999999999999,1.23
880,2016,10,09,05,30.39727272727273,1.2336363636363636
881,2016,10,09,06,30.40583333333333,11.447500000000003
882,2016,10,09,07,30.417500000000015,217.14583333333337
883,2016,10,09,08,30.43083333333334,521.1625
884,2016,10,09,09,30.44,745.6391666666667
885,2016,10,09,10,30.44,889.6191666666665
886,2016,10,09,11,30.430833333333336,980.4458333333336
887,2016,10,09,12,30.415454545454555,1053.0527272727272
888,2016,10,09,13,30.40333333333334,844.4458333333332
889,2016,10,09,14,30.39333333333332,632.8883333333334
890,2016,10,09,15,30.38999999999999,473.4941666666666
891,2016,10,09,16,30.38999999999999,340.1025
892,2016,10,09,17,30.393636363636357,86.70818181818183
893,2016,10,09,18,30.404999999999998,1.9733333333333334
894,2016,10,09,19,30.418333333333347,1.2391666666666667
895,2016,10,09,20,30.435454545454547,1.24
896,2016,10,09,21,30.44,1.2366666666666668
897,2016,10,09,22,30.44,1.2333333333333334
898,2016,10,09,23,30.428333333333338,1.2375
899,2016,10,10,00,30.41714285714286,1.2357142857142858
900,2016,10,10,01,30.405833333333337,1.2416666666666667
901,2016,10,10,02,30.39636363636363,1.2390909090909092
902,2016,10,10,03,30.38999999999999,1.2372727272727273
903,2016,10,10,04,30.38999999999999,1.2283333333333333
904,2016,10,10,05,30.399166666666662,1.2225000000000001
905,2016,10,10,06,30.401666666666667,10.351666666666668
906,2016,10,10,07,30.41500000000001,219.11083333333337
907,2016,10,10,08,30.433333333333337,528.5391666666666
908,2016,10,10,09,30.444166666666664,741.0316666666668
909,2016,10,10,10,30.44333333333333,875.5091666666667
910,2016,10,10,11,30.433333333333337,1017.8375
911,2016,10,10,12,30.420000000000005,1017.5808333333334
912,2016,10,10,13,30.402500000000007,929.6558333333332
913,2016,10,10,14,30.39363636363636,803.1372727272727
914,2016,10,10,15,30.394999999999992,607.9808333333332
915,2016,10,10,16,30.399166666666662,368.67
916,2016,10,10,17,30.399999999999995,87.93249999999999
917,2016,10,10,18,30.40166666666666,2.1675
918,2016,10,10,19,30.41500000000001,1.2466666666666668
919,2016,10,10,20,30.428333333333338,1.2383333333333335
920,2016,10,10,21,30.44,1.2258333333333336
921,2016,10,10,22,30.432500000000005,1.2333333333333336
922,2016,10,10,23,30.42583333333334,1.2375
923,2016,10,11,00,30.418888888888894,1.2355555555555557
924,2016,10,11,01,30.407500000000002,1.2258333333333333
925,2016,10,11,02,30.40272727272727,1.2463636363636363
926,2016,10,11,03,30.399999999999995,1.2358333333333336
927,2016,10,11,04,30.403333333333325,1.2308333333333332
928,2016,10,11,05,30.420833333333345,1.2341666666666666
929,2016,10,11,06,30.430000000000003,11.901666666666666
930,2016,10,11,07,30.44333333333333,225.54083333333335
931,2016,10,11,08,30.45333333333333,530.7566666666665
932,2016,10,11,09,30.45833333333333,740.1891666666667
933,2016,10,11,10,30.454999999999995,891.4633333333333
934,2016,10,11,11,30.446666666666662,962.9241666666667
935,2016,10,11,12,30.433333333333337,935.13
936,2016,10,11,13,30.415000000000006,946.7233333333334
937,2016,10,11,14,30.410000000000007,720.2608333333334
938,2016,10,11,15,30.410000000000007,611.6225000000001
939,2016,10,11,16,30.41500000000001,350.7208333333333
940,2016,10,11,17,30.427500000000006,78.16166666666668
941,2016,10,11,18,30.44,2.0500000000000003
942,2016,10,11,19,30.455,1.245
943,2016,10,11,20,30.466666666666658,1.2391666666666667
944,2016,10,11,21,30.480000000000004,1.2391666666666667
945,2016,10,11,22,30.47000000000001,1.2383333333333333
946,2016,10,11,23,30.47000000000001,1.2375
947,2016,10,12,00,30.463333333333335,1.2377777777777779
948,2016,10,12,01,30.45249999999999,1.2291666666666667
949,2016,10,12,02,30.44,1.239090909090909
950,2016,10,12,03,30.430000000000003,1.2283333333333333
951,2016,10,12,04,30.433333333333337,1.2258333333333336
952,2016,10,12,05,30.44333333333333,1.2249999999999999
953,2016,10,12,06,30.45583333333333,14.845
954,2016,10,12,07,30.466666666666665,197.30999999999997
955,2016,10,12,08,30.47666666666667,388.89500000000004
956,2016,10,12,09,30.480000000000004,699.8650000000001
957,2016,10,12,10,30.480833333333337,864.3033333333333
958,2016,10,12,11,30.4675,768.3841666666666
959,2016,10,12,12,30.454999999999995,800.2316666666667
960,2016,10,12,13,30.441666666666663,920.9324999999999
961,2016,10,12,14,30.430000000000003,826.0633333333334
962,2016,10,12,15,30.431666666666672,583.8283333333333
963,2016,10,12,16,30.435833333333335,337.43083333333334
964,2016,10,12,17,30.44333333333333,85.0175
965,2016,10,12,18,30.454166666666662,1.9725
966,2016,10,12,19,30.467499999999998,1.2533333333333332
967,2016,10,12,20,30.485833333333336,1.2416666666666667
968,2016,10,12,21,30.49333333333334,1.2441666666666669
969,2016,10,12,22,30.495833333333334,1.24
970,2016,10,12,23,30.490000000000006,1.2458333333333333
971,2016,10,13,00,30.48125,1.2425
972,2016,10,13,01,30.47000000000001,1.235
973,2016,10,13,02,30.457499999999996,1.2300000000000002
974,2016,10,13,03,30.44916666666666,1.2291666666666667
975,2016,10,13,04,30.449999999999992,1.2233333333333334
976,2016,10,13,05,30.459166666666665,1.2491666666666668
977,2016,10,13,06,30.461666666666662,10.574166666666665
978,2016,10,13,07,30.474166666666672,206.04500000000004
979,2016,10,13,08,30.48166666666667,531.6833333333333
980,2016,10,13,09,30.490000000000006,743.5450000000001
981,2016,10,13,10,30.490000000000006,898.2341666666667
982,2016,10,13,11,30.477500000000003,989.1108333333333
983,2016,10,13,12,30.45333333333333,1004.0008333333334
984,2016,10,13,13,30.438333333333333,941.1983333333333
985,2016,10,13,14,30.428333333333338,806.4399999999999
986,2016,10,13,15,30.42250000000001,611.8258333333333
987,2016,10,13,16,30.431666666666672,369.0725
988,2016,10,13,17,30.44,89.86818181818181
989,2016,10,13,18,30.450833333333325,1.911666666666667
990,2016,10,13,19,30.467499999999998,1.2383333333333333
991,2016,10,13,20,30.480833333333337,1.238333333333333
992,2016,10,13,21,30.48833333333334,1.2425
993,2016,10,13,22,30.489166666666666,1.2341666666666669
994,2016,10,13,23,30.47333333333334,1.2366666666666668
995,2016,10,14,00,30.458750000000002,1.2400000000000002
996,2016,10,14,01,30.446666666666662,1.2366666666666666
997,2016,10,14,02,30.438181818181818,1.231818181818182
998,2016,10,14,03,30.423636363636373,1.2281818181818183
999,2016,10,14,04,30.420000000000012,1.2341666666666666
1000,2016,10,14,05,30.430000000000003,1.2266666666666668
1001,2016,10,14,06,30.431666666666672,10.528333333333332
1002,2016,10,14,07,30.448333333333334,206.58999999999995
1003,2016,10,14,08,30.46416666666666,535.7016666666666
1004,2016,10,14,09,30.474166666666672,745.1291666666666
1005,2016,10,14,10,30.480000000000004,898.59
1006,2016,10,14,11,30.477500000000003,984.6783333333333
1007,2016,10,14,12,30.465000000000003,999.3058333333333
1008,2016,10,14,13,30.45333333333333,935.0191666666666
1009,2016,10,14,14,30.449999999999992,801.9741666666667
1010,2016,10,14,15,30.450833333333325,610.2475
1011,2016,10,14,16,30.45583333333333,367.27833333333336
1012,2016,10,14,17,30.459999999999997,81.12916666666668
1013,2016,10,14,18,30.47333333333334,1.850833333333333
1014,2016,10,14,19,30.485000000000003,1.2366666666666666
1015,2016,10,14,20,30.5,1.2283333333333333
1016,2016,10,14,21,30.50833333333333,1.2233333333333334
1017,2016,10,14,22,30.505833333333328,1.2183333333333335
1018,2016,10,14,23,30.5,1.2341666666666666
1019,2016,10,15,00,30.49142857142857,1.2285714285714284
1020,2016,10,15,01,30.4825,1.2133333333333336
1021,2016,10,15,02,30.47000000000001,1.2183333333333335
1022,2016,10,15,03,30.46,1.2290909090909092
1023,2016,10,15,04,30.459999999999997,1.2141666666666668
1024,2016,10,15,05,30.466666666666658,1.2074999999999998
1025,2016,10,15,06,30.474166666666672,10.353333333333333
1026,2016,10,15,07,30.489166666666673,204.7925
1027,2016,10,15,08,30.505,534.8666666666667
1028,2016,10,15,09,30.51833333333333,745.6616666666667
1029,2016,10,15,10,30.519999999999996,897.8033333333333
1030,2016,10,15,11,30.514545454545452,988.1890909090909
1031,2016,10,15,12,30.497500000000002,1002.5875000000001
1032,2016,10,15,13,30.482727272727274,937.7354545454546
1033,2016,10,15,14,30.47916666666667,803.4266666666667
1034,2016,10,15,15,30.470833333333342,606.3883333333334
1035,2016,10,15,16,30.47000000000001,362.40000000000003
1036,2016,10,15,17,30.480000000000004,78.09249999999999
1037,2016,10,15,18,30.490833333333338,1.7883333333333333
1038,2016,10,15,19,30.502499999999998,1.2291666666666667
1039,2016,10,15,20,30.515454545454542,1.2281818181818183
1040,2016,10,15,21,30.519999999999996,1.2316666666666667
1041,2016,10,15,22,30.519999999999996,1.2308333333333334
1042,2016,10,15,23,30.516666666666666,1.2208333333333332
1043,2016,10,16,00,30.511111111111106,1.2199999999999998
1044,2016,10,16,01,30.50454545454545,1.2127272727272727
1045,2016,10,16,02,30.49416666666667,1.2183333333333335
1046,2016,10,16,03,30.48416666666667,1.22
1047,2016,10,16,04,30.489166666666673,1.2208333333333334
1048,2016,10,16,05,30.495000000000005,1.2166666666666668
1049,2016,10,16,06,30.507499999999997,25.273333333333337
1050,2016,10,16,07,30.524166666666662,191.58833333333334
1051,2016,10,16,08,30.54,398.72272727272724
1052,2016,10,16,09,30.540000000000003,648.67
1053,2016,10,16,10,30.540000000000003,798.5633333333334
1054,2016,10,16,11,30.534166666666675,607.0675
1055,2016,10,16,12,30.51833333333333,688.525
1056,2016,10,16,13,30.504999999999995,947.1208333333334
